,bigg_id,standard_dg_prime,standard_dg_prime_error,comment
501,URDGLYCD,-3.747653838322302,2.2061417583906833,
502,CBMKr,7.494421968833721,1.6247110629713275,
503,AMANAPEr,-0.8757392840579153,1.2059210282912096,
504,ACM6PH,-1.18934388848584,1.326519516047379,
505,NNATr,-9.58237180047571,1.8966523048148602,
506,CYTDH,0.7713057653204427,1.0579153752950379,
507,PSERT,-4.449274227598444,0.1547215283311727,
508,AIRC2,-22.64163960691205,2.4017018656895885,
509,GAPD,0.5055965116424831,0.1668400052738267,
510,HEX1,-7.770396678031289,0.17765768183186562,
511,GND,4.244685612824781,1.3064748873200538,
512,TAUDO,-74.25379072159454,28539.684419592988,
513,ME2,5.187887130957842,1.2903363257687777,
514,ARGSL,-4.476841448091623,1.9863630063845514,
515,CBPS,-5.305838121488637,1.0879893274988084,
516,GLU5K,11.171962196872812,0.930617199936464,
517,IPPS,-11.27574720206116,0.5472595346798484,
518,ACOATA,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
519,MLTG2,-4.659878867254597,0.8775194500529503,
520,MLTG1,-5.5304679341180085,1.723566096576766,
521,AMALT3,-0.7478625341197148,0.9132207794296687,
522,MLTP3,1.377557366486272,0.7545391932525841,
523,SPODM,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
524,AHCYSNS,-6.521048259457829,1.1412066980390116,
525,TMK,18.945578606065418,1.790673998127375,
526,NTPP4,-15.460337467203539,0.9491975739774348,
527,NTPP3,-17.662550521909004,0.9875846889768182,
528,NTPP6,-16.201017308543175,0.23594004254407408,
529,NTPP7,-16.48362634731119,1.0671006582713147,
530,NTPP8,-13.574423481272248,1.585177770576161,
531,P5CR,-5.517768998166323,2.4478124966836754,
532,CYANST,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
533,DHPPDA2,112.31964605340124,27307.168654608027,
534,G5SADs,-14.744962770689156,2.0055206314251426,
535,GMAND,-23.43368795610907,1.6304290380362898,
536,PPCSCT,,,"Compound(id=131804, inchi_key=None) has not yet been analyzed by ChemAxon."
537,CYTD,-5.97681007257401,0.45579530594883205,
538,DCYTD,-8.227785750110932,0.7982437552514755,
539,DBTS,2.335255069049698,2.7586555986412504,
540,DCTPD,-10.352780985613798,0.7982437552514755,
541,DHDPS,-51.069077166396646,2.5242786127137364,
542,G1PACT,-9.566580246020862,1.7024047575839176,
543,GART,-1.8928492245092203,2.2490182775664027,
544,CSND,-11.161426395855239,0.9879974797982741,
545,GF6PTA,-5.6994888701113275,0.9231475214161868,
546,H2SO,-337.30026085469717,2.8502128798298423,
547,GLUCYS,-13.377496730372698,1.9937592088010712,
548,GLUN,-4.833374271224143,0.3536645063607412,
549,GLUPRT,-22.974808018072395,1.10522174068209,
550,GMPR,105.06637025214903,27307.16863761007,
551,NADS1,-8.020710666014214,1.1335269534240249,
552,NTRIR2x,-153.56025399172864,1.5103662405322833,
553,OCBT,-11.327841272184415,1.2059210282912114,
554,GARFT,0.9880656045142922,2.2472043721022557,
555,GPDDA1,-103.63173538658378,28539.68433508533,
556,GPDDA2,-100.72803973817713,28539.684350480667,
557,PHETA1,-0.012997522954746347,0.852714936680169,
558,PPND,-5.198213387934419,4.546870354734623,
559,TRPS1,-12.292293759995287,1.291204899083433,
560,PRAMPC,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
561,MCITL2,3.9048650381318133,1.2331225246817699,
562,DXYLK,-5.744839900470897,0.5003423483023385,
563,MDH3,1.8593231808099284,1.9588303301030334,
564,SOTA,-0.582886640329224,0.8015701324175935,
565,SGSAD,-18.508714482852977,0.44170009214908157,
566,PTA2,7.446294903844097,1.346834417537023,
567,MDH2,-41.85504445748415,2.4939908005545104,
568,ACOTA,-1.7387833886175437,1.3704839718748414,
569,GPDDA5,-107.26663421994272,28539.684335744078,
570,PDX5PS,-90.0277100623902,2.2435716509445793,
571,PPBNGS,-42.022031032702856,1.6407216423217104,
572,PPNCL2,-20.39153251729113,2.0133892045965727,
573,PRAGSr,-9.907204344892111,0.9386179705076171,
574,PRFGS,12.643422920622932,19457.048536230588,
575,ETHAAL,-14.735197344314754,1.4393527128847374,
576,MAN1PT2,3.1200860428712263,1.3294751165810552,
577,AP4AH,-15.194767818942376,3.3578886096588216,
578,AP5AH,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
579,ADNCYC,2.128664432032894,0.4069552162649681,
580,MI1PP,-8.612198137927711,0.5714006710415671,
581,MCITS,-17.40019683697736,1.370822488295081,
582,PPAKr,,,"Compound(id=131804, inchi_key=None) has not yet been analyzed by ChemAxon."
583,NTP3,-10.265688025971118,0.5570095084126815,
584,PPM2,-11.46834199241698,1.428849508579128,
585,MOAT2,-102.03300687122437,28539.68434176899,
586,EX_ins_e,,,reaction is not purely in the cytoplasm
587,G6PDH2r,-2.916179111697995,0.5435813901326866,
588,NADH5,-52.52483885014766,2.4911004631855675,
589,MOHMT,4.194141984954086,2.1005047057399957,
590,EX_lcts_e,,,reaction is not purely in the cytoplasm
591,EX_ocdca_e,,,reaction is not purely in the cytoplasm
592,GMPS,-127.9737824038154,27307.168673239335,
593,UDPGD,-10.046045617603712,0.8986425512408233,
594,GLCRD,-16.895840647878575,0.5047607552818043,
595,PPPNDO,-147.8118907087879,3.2360496893595294,
596,CHRPL,-45.43232027413909,2.9597306141496365,
597,TDPAGTA,6.973678069347327,0.7759865248172008,
598,UACMAMO,-12.176642419935044,0.5384658221403862,
599,FBA3,7.996127031572796,1.1402718884132186,
600,PMPK,1.0038768933138602,1.7943433895981498,
601,LCADi,-20.464439565206064,0.8144340425974286,
602,ADK3,0.6054315270199481,0.5490855692413272,
603,GLUDC,-8.399446161268301,1.4336656542411372,
604,BSORy,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
605,ADSK,-6.92062321801774,2.3947784761392925,
606,HSDy,7.736247836723595,0.697759059067627,
607,CYSTL,0.5923211486189115,1.101386492090308,
608,SHSL1,-25.762949580148657,2.257677585843478,
609,SSALy,-16.817278760930034,0.9713086534736387,
610,EX_ser__D_e,,,reaction is not purely in the cytoplasm
611,EX_15dap_e,,,reaction is not purely in the cytoplasm
612,EX_cynt_e,,,reaction is not purely in the cytoplasm
613,EX_glyb_e,,,reaction is not purely in the cytoplasm
614,3HCINNMH,-177.65289531221765,1.5304183139626755,
615,BSORx,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
616,GLUtex,,,reaction is not purely in the cytoplasm
617,GLYALDtex,,,reaction is not purely in the cytoplasm
618,GLYCtex,,,reaction is not purely in the cytoplasm
619,GLYCLTtex,,,reaction is not purely in the cytoplasm
620,GUAtex,,,reaction is not purely in the cytoplasm
621,H2tex,,,reaction is not purely in the cytoplasm
622,FACOAL160t2pp,,,reaction is not purely in the cytoplasm
623,SPODMpp,,,reaction is not purely in the cytoplasm
624,O2tpp,,,reaction is not purely in the cytoplasm
625,PPTHpp,,,reaction is not purely in the cytoplasm
626,NO3R2pp,,,reaction is not purely in the cytoplasm
627,NO3R2bpp,,,reaction is not purely in the cytoplasm
628,TMAOR1pp,,,reaction is not purely in the cytoplasm
629,XANtpp,,,reaction is not purely in the cytoplasm
630,12PPDStex,,,reaction is not purely in the cytoplasm
631,26DAHtex,,,reaction is not purely in the cytoplasm
632,HPPPNtex,,,reaction is not purely in the cytoplasm
633,ACALDtex,,,reaction is not purely in the cytoplasm
634,ACMUMtex,,,reaction is not purely in the cytoplasm
635,ACACT7r,12.13645533170276,0.5432044460914369,
636,PSP_L,-4.042539545381628,0.11384853650061967,
637,ACACT2r,12.490701359989762,0.7845436750263682,
638,ACACT3r,,,"Compound(id=132041, inchi_key=None) has not yet been analyzed by ChemAxon."
639,ACACT4r,12.136455331702532,0.5432044460914369,
640,SUCFUMtpp,,,reaction is not purely in the cytoplasm
641,SULabcpp,,,reaction is not purely in the cytoplasm
642,TARTRt7pp,,,reaction is not purely in the cytoplasm
643,AHGDx,11.557012673027442,1.3140494300964478,
644,THMDt2pp_copy1,,,reaction is not purely in the cytoplasm
645,EX_so3_e,,,reaction is not purely in the cytoplasm
646,AKGt2rpp,,,reaction is not purely in the cytoplasm
647,EX_ascb__L_e,,,reaction is not purely in the cytoplasm
648,EX_agm_e,,,reaction is not purely in the cytoplasm
649,EX_ppt_e,,,reaction is not purely in the cytoplasm
650,EX_lyx__L_e,,,reaction is not purely in the cytoplasm
651,EX_dca_e,,,reaction is not purely in the cytoplasm
652,EX_octa_e,,,reaction is not purely in the cytoplasm
653,EX_gdp_e,,,reaction is not purely in the cytoplasm
654,THMabcpp,,,reaction is not purely in the cytoplasm
655,THRabcpp,,,reaction is not purely in the cytoplasm
656,TRPt2rpp,,,reaction is not purely in the cytoplasm
657,URIt2pp_copy1,,,reaction is not purely in the cytoplasm
658,VALabcpp,,,reaction is not purely in the cytoplasm
659,XYLabcpp,,,reaction is not purely in the cytoplasm
660,THRt4pp,,,reaction is not purely in the cytoplasm
661,GALtex,,,reaction is not purely in the cytoplasm
662,GALCTNtex,,,reaction is not purely in the cytoplasm
663,GALURtex,,,reaction is not purely in the cytoplasm
664,GTPCI,-27.900451989046218,4.3727118804093,
665,FDMO,-45.676703929281686,28539.684416607623,
666,CBL1abcpp,,,reaction is not purely in the cytoplasm
667,ACGAptspp,,,reaction is not purely in the cytoplasm
668,ACNAMt2pp,,,reaction is not purely in the cytoplasm
669,CHOLD,5.690492970849646,0.4937186727399391,
670,DRPA,8.121229818900984,0.619718627860369,
671,TKT2,-4.090273869603056,0.790272288468557,
672,FEENTERabcpp,,,reaction is not purely in the cytoplasm
673,GAMtex,,,reaction is not purely in the cytoplasm
674,ARBt2rpp,,,reaction is not purely in the cytoplasm
675,CO2tpp,,,reaction is not purely in the cytoplasm
676,DMSOR1pp,,,reaction is not purely in the cytoplasm
677,ARGAGMt7pp,,,reaction is not purely in the cytoplasm
678,ASNt2rpp,,,reaction is not purely in the cytoplasm
679,ASPt2pp,,,reaction is not purely in the cytoplasm
680,ASPt2_3pp,,,reaction is not purely in the cytoplasm
681,HXAtex,,,reaction is not purely in the cytoplasm
682,IDONtex,,,reaction is not purely in the cytoplasm
683,INSTtex,,,reaction is not purely in the cytoplasm
684,Ktex,,,reaction is not purely in the cytoplasm
685,NTD8pp,,,reaction is not purely in the cytoplasm
686,EX_fad_e,,,reaction is not purely in the cytoplasm
687,GALt2pp,,,reaction is not purely in the cytoplasm
688,ABUTt2pp,,,reaction is not purely in the cytoplasm
689,SBTptspp,,,reaction is not purely in the cytoplasm
690,CYTBDpp,,,reaction is not purely in the cytoplasm
691,ACALDtpp,,,reaction is not purely in the cytoplasm
692,EX_fe3dcit_e,,,reaction is not purely in the cytoplasm
693,EX_fecrm_e,,,reaction is not purely in the cytoplasm
694,EX_feoxam_e,,,reaction is not purely in the cytoplasm
695,EX_arbtn_fe3_e,,,reaction is not purely in the cytoplasm
696,EX_adocbl_e,,,reaction is not purely in the cytoplasm
697,INDOLEtex,,,reaction is not purely in the cytoplasm
698,ACt4pp,,,reaction is not purely in the cytoplasm
699,ADNt2pp_copy1,,,reaction is not purely in the cytoplasm
700,ALAabcpp,,,reaction is not purely in the cytoplasm
701,ALLTNt2rpp,,,reaction is not purely in the cytoplasm
702,ECOAH8,-0.298202843193423,0.6025534499522294,
703,GUAtpp,,,reaction is not purely in the cytoplasm
704,HYXNtpp,,,reaction is not purely in the cytoplasm
705,FE3DCITabcpp,,,reaction is not purely in the cytoplasm
706,GLCRtex,,,reaction is not purely in the cytoplasm
707,GLCURtex,,,reaction is not purely in the cytoplasm
708,O2tex,,,reaction is not purely in the cytoplasm
709,OCTAtex,,,reaction is not purely in the cytoplasm
710,ECOAH5,-0.29820284319320983,0.6025534499522294,
711,DHFS,-7.565097073163188,1.3641518152826497,
712,CRNt7pp,,,reaction is not purely in the cytoplasm
713,EX_no_e,,,reaction is not purely in the cytoplasm
714,DGSNt2pp,,,reaction is not purely in the cytoplasm
715,DURIt2pp,,,reaction is not purely in the cytoplasm
716,FRUptspp,,,reaction is not purely in the cytoplasm
717,FUMt2_2pp,,,reaction is not purely in the cytoplasm
718,FEENTERtonex,,,reaction is not purely in the cytoplasm
719,CYNTt2pp,,,reaction is not purely in the cytoplasm
720,CYTDt2pp_copy2,,,reaction is not purely in the cytoplasm
721,DCYTt2pp,,,reaction is not purely in the cytoplasm
722,RMNtex,,,reaction is not purely in the cytoplasm
723,MALTTRtexi,,,reaction is not purely in the cytoplasm
724,MALTPTtexi,,,reaction is not purely in the cytoplasm
725,GLCtex_copy1,,,reaction is not purely in the cytoplasm
726,PHEtex,,,reaction is not purely in the cytoplasm
727,ACGAMK,-4.952229633113355,1.0582108814025202,
728,METS,-2.2295977318987283,2.072069209510944,
729,CYSabc2pp,,,reaction is not purely in the cytoplasm
730,PRASCSi,-28.532357977068877,2.1075244883919235,
731,TRSARr,-11.90491494387847,0.6962388303053575,
732,LYXI,5.746824275046469,1.0653286878667487,
733,PNTOtex,,,reaction is not purely in the cytoplasm
734,PPTtex,,,reaction is not purely in the cytoplasm
735,PYRtex,,,reaction is not purely in the cytoplasm
736,SERtex,,,reaction is not purely in the cytoplasm
737,SPMDtex,,,reaction is not purely in the cytoplasm
738,SUCRtex,,,reaction is not purely in the cytoplasm
739,TAURtex,,,reaction is not purely in the cytoplasm
740,THMDtex,,,reaction is not purely in the cytoplasm
741,METDtex,,,reaction is not purely in the cytoplasm
742,MNLtex,,,reaction is not purely in the cytoplasm
743,NACtex,,,reaction is not purely in the cytoplasm
744,URIH,-4.4133105579608065,0.8988538975763272,
745,XTSNH,-0.9896410522415583,1.4040422893802358,
746,INSH,-1.642654886293494,0.7226494030440674,
747,CHLtex,,,reaction is not purely in the cytoplasm
748,CRNtex,,,reaction is not purely in the cytoplasm
749,PPK2,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
750,DMStex,,,reaction is not purely in the cytoplasm
751,CYNTtex,,,reaction is not purely in the cytoplasm
752,CYTDtex,,,reaction is not purely in the cytoplasm
753,DCYTtex,,,reaction is not purely in the cytoplasm
754,MTHFR2,-13.764941403471745,1.7204209908604167,
755,ASPO3,-29.276957847685054,2.6430191048912883,
756,ASPO5,-0.5626965308049252,1.3621990503573989,
757,ASPO4,14.43740979060894,2.146330036063249,
758,ASPO6,-29.021708355577946,1.9629455755666971,
759,LEUtex,,,reaction is not purely in the cytoplasm
760,LYXtex,,,reaction is not purely in the cytoplasm
761,MAN6Ptex,,,reaction is not purely in the cytoplasm
762,DMSOtex,,,reaction is not purely in the cytoplasm
763,EX_mal__D_e,,,reaction is not purely in the cytoplasm
764,FUCtex,,,reaction is not purely in the cytoplasm
765,ACACT5r,,,"Compound(id=131827, inchi_key=None) has not yet been analyzed by ChemAxon."
766,MALDDH,8.853441551702517,2.1343375496570327,
767,NMNtex,,,reaction is not purely in the cytoplasm
768,DHPS2,-23.163898434378858,2.6145516350673317,
769,MTHFC,-2.581499177330521,0.37656868308260694,
770,MTHFD,2.5391772416833316,0.468934213314413,
771,CADVtpp,,,reaction is not purely in the cytoplasm
772,QULNS,-87.84413825527169,1.7101347760129546,
773,ALKP,-4.938156048672778,0.893996578171394,
774,EX_cobalt2_e,,,reaction is not purely in the cytoplasm
775,TMAOtex,,,reaction is not purely in the cytoplasm
776,L_LACD3,0.7443915918625278,1.9637712351236334,
777,L_LACD2,-42.96997604643157,2.497873358482764,
778,ACACT6r,12.136455331702646,0.5432044460914369,
779,TSULtex,,,reaction is not purely in the cytoplasm
780,URAtex,,,reaction is not purely in the cytoplasm
781,URItex,,,reaction is not purely in the cytoplasm
782,XANtex,,,reaction is not purely in the cytoplasm
783,ABUTtex,,,reaction is not purely in the cytoplasm
784,DATPHs,-7.337687562747115,0.804724932677032,
785,GLCTR1,-6.599673306270725,0.8880064653244624,
786,LIPACabcpp,,,reaction is not purely in the cytoplasm
787,GGGABADr,-17.117164305180996,0.4488274778741648,
788,EX_23camp_e,,,reaction is not purely in the cytoplasm
789,EX_23cump_e,,,reaction is not purely in the cytoplasm
790,EX_3gmp_e,,,reaction is not purely in the cytoplasm
791,EX_glyc__R_e,,,reaction is not purely in the cytoplasm
792,GLYOX3,-22.072139371793572,1.1946381272835591,
793,FDMO3,-46.7404512993813,28539.68441292378,
794,FDMO4,,,"Compound(id=5979, inchi_key=None) has not yet been analyzed by ChemAxon."
795,ETHSO3abcpp,,,reaction is not purely in the cytoplasm
796,EX_hg2_e,,,reaction is not purely in the cytoplasm
797,O16GLCT1,-6.599620798455855,0.8880064653244624,
798,O16AP3pp,,,reaction is not purely in the cytoplasm
799,MALTATr,-1.5897601163850785,1.4938406730931275,
800,DHBSH,3.5263573840906544,0.8263101046636099,
801,ENTERES,-83.73702534594305,6.701601762430687,
802,ARBTNtpp,,,reaction is not purely in the cytoplasm
803,23CAMPtex,,,reaction is not purely in the cytoplasm
804,23CUMPtex,,,reaction is not purely in the cytoplasm
805,3AMPtex,,,reaction is not purely in the cytoplasm
806,LADGMDH,,,"Compound(id=74472, inchi_key=None) has not yet been analyzed by ChemAxon."
807,ALAGLUE,0.0,0.0,
808,FEENTERtex,,,reaction is not purely in the cytoplasm
809,FEOXAMUtpp,,,reaction is not purely in the cytoplasm
810,FE3HOXR2,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
811,GGGABAH,-5.939472638710836,1.290082811691836,
812,FRULYSK,,,"Compound(id=9077, inchi_key=None) has not yet been analyzed by ChemAxon."
813,FDMO6,-44.641904460189345,28539.68441467879,
814,ETHSO3tex,,,reaction is not purely in the cytoplasm
815,LIPOtex,,,reaction is not purely in the cytoplasm
816,MCPST,-31.991790645746097,2.2365626582315383,
817,METSOX1abcpp,,,reaction is not purely in the cytoplasm
818,LIPAHT2ex,,,reaction is not purely in the cytoplasm
819,ECAP1pp,,,reaction is not purely in the cytoplasm
820,ECAP2pp,,,reaction is not purely in the cytoplasm
821,FE3Ri,-79.76517286567399,3.6177630848736246,
822,FE3HOXR3,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
823,FEENTERR1,-89.67043743593379,2.6965213947555884,
824,FEENTERR3,-92.77915004337022,2.9974941572866256,
825,EX_sulfac_e,,,reaction is not purely in the cytoplasm
826,EX_ethso3_e,,,reaction is not purely in the cytoplasm
827,NODOy,-198.2780756230663,4.184579511408554,
828,CU1abcpp,,,reaction is not purely in the cytoplasm
829,GLCTR3,-6.5996798929341285,0.8880064653244624,
830,HEPT4,-9.065153260297464,1.3987586174030928,
831,NODOx,-198.28409453786156,4.183575444267769,
832,NOtpp,,,reaction is not purely in the cytoplasm
833,NHFRBO,-115.62329608654977,2.7121796822704822,
834,N2Otex,,,reaction is not purely in the cytoplasm
835,CRNt2rpp,,,reaction is not purely in the cytoplasm
836,CTBTt2rpp,,,reaction is not purely in the cytoplasm
837,TYROXDApp,,,reaction is not purely in the cytoplasm
838,PEAMNtex,,,reaction is not purely in the cytoplasm
839,LIPOt2pp,,,reaction is not purely in the cytoplasm
840,NTRIR3pp,,,reaction is not purely in the cytoplasm
841,PHEMEtiex,,,reaction is not purely in the cytoplasm
842,AGM3PA,,,"Compound(id=74472, inchi_key=None) has not yet been analyzed by ChemAxon."
843,SO3tex,,,reaction is not purely in the cytoplasm
844,ACANTHAT,-6.403758173205836,1.3594237975911707,
845,METSOX1tex,,,reaction is not purely in the cytoplasm
846,3UMPtex,,,reaction is not purely in the cytoplasm
847,FALDtpp,,,reaction is not purely in the cytoplasm
848,METSOXR1,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
849,METSOXR2,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
850,DAPAL,1.8839828140210348,1.7153113476491741,
851,AMPTASECG,2.959793204004588,1.9904796364876294,
852,DOPAtex,,,reaction is not purely in the cytoplasm
853,LACZpp,,,reaction is not purely in the cytoplasm
854,GPDDA5pp,,,reaction is not purely in the cytoplasm
855,G3PStex,,,reaction is not purely in the cytoplasm
856,FEENTERR2,-89.31503132268807,2.696521394755587,
857,FLVR,-0.4173816086846708,1.796593578597076,
858,FE3HOXR1,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
859,FE3HOXexs,,,reaction is not purely in the cytoplasm
860,FECRMR3,-458.75626714458855,419445.9837920635,
861,FDMO2,-37.3024213175617,28539.684414531635,
862,LALGP,-2.223436895311119,1.423092959508008,
863,AGM4PA,,,"Compound(id=2680, inchi_key=None) has not yet been analyzed by ChemAxon."
864,RNDR3b,,,"Compound(id=74556, inchi_key=None) has not yet been analyzed by ChemAxon."
865,RNDR4b,,,"Compound(id=74556, inchi_key=None) has not yet been analyzed by ChemAxon."
866,ACGALtex,,,reaction is not purely in the cytoplasm
867,UDPGLCURtex,,,reaction is not purely in the cytoplasm
868,UACGAMPpp,,,reaction is not purely in the cytoplasm
869,UGLCURPpp,,,reaction is not purely in the cytoplasm
870,ISETACabcpp,,,reaction is not purely in the cytoplasm
871,GUR1PPpp,,,reaction is not purely in the cytoplasm
872,ACGAL1PPpp,,,reaction is not purely in the cytoplasm
873,ACGAM1Ptex,,,reaction is not purely in the cytoplasm
874,UDPACGALtex,,,reaction is not purely in the cytoplasm
875,AM4PCP,0.5109535221868317,1.0253822479756753,
876,AM3PA,,,"Compound(id=74472, inchi_key=None) has not yet been analyzed by ChemAxon."
877,UM4PCP,,,"Compound(id=118009, inchi_key=None) has not yet been analyzed by ChemAxon."
878,CBLAT,,,"operands could not be broadcast together with shapes (163,) (0,) (163,) "
879,MSO3tex,,,reaction is not purely in the cytoplasm
880,FECRMR1,-455.64755453715196,419445.9837905517,
881,FECRMR2,-455.2921484239064,419445.9837905517,
882,TDP,10.792268044788417,1.6486343029508477,
883,4PEPTabcpp,,,reaction is not purely in the cytoplasm
884,AGM4Pt2pp,,,reaction is not purely in the cytoplasm
885,FECRMexs,,,reaction is not purely in the cytoplasm
886,ARBTNR1,,,"Compound(id=75373, inchi_key=None) has not yet been analyzed by ChemAxon."
887,ARBTNR2,,,"Compound(id=75373, inchi_key=None) has not yet been analyzed by ChemAxon."
888,ARBTNR3,,,"Compound(id=75373, inchi_key=None) has not yet been analyzed by ChemAxon."
889,FEOXAMexs,,,reaction is not purely in the cytoplasm
890,FEOXAMR1,,,"Compound(id=74576, inchi_key=None) has not yet been analyzed by ChemAxon."
891,FEOXAMR2,,,"Compound(id=74576, inchi_key=None) has not yet been analyzed by ChemAxon."
892,FEOXAMR3,,,"Compound(id=74576, inchi_key=None) has not yet been analyzed by ChemAxon."
893,ARABDI,2.144166062827027,0.3054203780326292,
894,CD2t3pp,,,reaction is not purely in the cytoplasm
895,SKMt2pp,,,reaction is not purely in the cytoplasm
896,R5PPpp,,,reaction is not purely in the cytoplasm
897,TYRPpp,,,reaction is not purely in the cytoplasm
898,PSERtex,,,reaction is not purely in the cytoplasm
899,THRPtex,,,reaction is not purely in the cytoplasm
900,PAPSR2,,,"Compound(id=74556, inchi_key=None) has not yet been analyzed by ChemAxon."
901,GRXR,,,"Compound(id=74578, inchi_key=None) has not yet been analyzed by ChemAxon."
902,RNDR1b,,,"Compound(id=74556, inchi_key=None) has not yet been analyzed by ChemAxon."
903,RNDR2b,,,"Compound(id=74556, inchi_key=None) has not yet been analyzed by ChemAxon."
904,FACOAE181,,,"Compound(id=1655, inchi_key=None) has not yet been analyzed by ChemAxon."
905,FACOAE160,-10.969900435072452,2.591889297473602,
906,FACOAE140,,,"Compound(id=131783, inchi_key=None) has not yet been analyzed by ChemAxon."
907,CPGNR1,,,"Compound(id=2641, inchi_key=None) has not yet been analyzed by ChemAxon."
908,CPGNR2,,,"Compound(id=2641, inchi_key=None) has not yet been analyzed by ChemAxon."
909,CPGNR3,,,"Compound(id=2641, inchi_key=None) has not yet been analyzed by ChemAxon."
910,CPGNUtex,,,reaction is not purely in the cytoplasm
911,AAMYL,,,"Compound(id=2561, inchi_key=None) has not yet been analyzed by ChemAxon."
912,FACOAL80t2pp,,,reaction is not purely in the cytoplasm
913,PPGPPDP,-8.360133718796211,2.5420996422413493,
914,CPGNexs,,,reaction is not purely in the cytoplasm
915,ACGAtex,,,reaction is not purely in the cytoplasm
916,TTDCAtexi,,,reaction is not purely in the cytoplasm
917,GUACYC,1.2914315852031255,1.2365091874100025,
918,23PDE4pp,,,reaction is not purely in the cytoplasm
919,ATPHs,-22.096248346612768,1.4587311439346649,
920,SARCOX,-29.309907240534066,2.5805713722967605,
921,GTPHs,115.22692137555593,27307.168669552702,
922,MN6PP,-3.7399671600124025,0.5842596357362165,
923,3KGK,-7.109659203353165,0.5003423483023385,
924,F6PP,-4.563097845817415,0.25140745037935114,
925,GDPMNH,-8.577099207685572,1.549486387611723,
926,IDONt2rpp,,,reaction is not purely in the cytoplasm
927,INDOLEt2pp,,,reaction is not purely in the cytoplasm
928,LYXt2pp,,,reaction is not purely in the cytoplasm
929,GDPDPK,-7.840883589747027,2.5367763240067194,
930,OCDCEAtexi,,,reaction is not purely in the cytoplasm
931,TUNGSabcpp,,,reaction is not purely in the cytoplasm
932,MOBDtex,,,reaction is not purely in the cytoplasm
933,NI2tex,,,reaction is not purely in the cytoplasm
934,R1PK,-10.54553194405521,1.0838221597650595,
935,R15BPK,3.3898602714310844,1.05616744241094,
936,LEUabcpp,,,reaction is not purely in the cytoplasm
937,MALt2_2pp,,,reaction is not purely in the cytoplasm
938,MALTabcpp,,,reaction is not purely in the cytoplasm
939,MALTPTabcpp,,,reaction is not purely in the cytoplasm
940,MALTTTRabcpp,,,reaction is not purely in the cytoplasm
941,MANGLYCptspp,,,reaction is not purely in the cytoplasm
942,METabcpp,,,reaction is not purely in the cytoplasm
943,GGPTRCS,-8.701940691981422,0.9638292361910564,
944,RMNtpp,,,reaction is not purely in the cytoplasm
945,SUCCt2_3pp,,,reaction is not purely in the cytoplasm
946,NAt3_1p5pp,,,reaction is not purely in the cytoplasm
947,NH4tpp,,,reaction is not purely in the cytoplasm
948,NO2t2rpp,,,reaction is not purely in the cytoplasm
949,ORNabcpp,,,reaction is not purely in the cytoplasm
950,PNTOt4pp,,,reaction is not purely in the cytoplasm
951,FRULYSDG,,,"Compound(id=9077, inchi_key=None) has not yet been analyzed by ChemAxon."
952,PROabcpp,,,reaction is not purely in the cytoplasm
953,PROt4pp,,,reaction is not purely in the cytoplasm
954,ASNNpp,,,reaction is not purely in the cytoplasm
955,NTD12,-6.459199551877886,0.9814328134621785,
956,ARBTNtonex,,,reaction is not purely in the cytoplasm
957,EX_enter_e,,,reaction is not purely in the cytoplasm
958,EX_cgly_e,,,reaction is not purely in the cytoplasm
959,EX_gmp_e,,,reaction is not purely in the cytoplasm
960,EX_ump_e,,,reaction is not purely in the cytoplasm
961,CRNabcpp,,,reaction is not purely in the cytoplasm
962,DNTPPA,-24.1060860351927,3.564923166643635,
963,NTPP9,-5.756009066486744,1.205921028291209,
964,NTPP10,-18.28179535130728,1.0301704754643874,
965,NTPP11,-18.279795005948486,1.0301704754643874,
966,NTD1pp,,,reaction is not purely in the cytoplasm
967,NTD3pp,,,reaction is not purely in the cytoplasm
968,NTD5pp,,,reaction is not purely in the cytoplasm
969,NTD7pp,,,reaction is not purely in the cytoplasm
970,PEAMNOpp,,,reaction is not purely in the cytoplasm
971,H2O2tex,,,reaction is not purely in the cytoplasm
972,ALLPI,-1.9528222934136317,0.35050478871508756,
973,ALLK,-4.347148958149663,0.7373927074726726,
974,ALLULPE,-1.3403747877495717,0.5796186163845559,
975,ADNtex,,,reaction is not purely in the cytoplasm
976,ALAtex,,,reaction is not purely in the cytoplasm
977,DALAtex,,,reaction is not purely in the cytoplasm
978,ARBtex,,,reaction is not purely in the cytoplasm
979,ASCBtex,,,reaction is not purely in the cytoplasm
980,RIBabcpp,,,reaction is not purely in the cytoplasm
981,GPDDA4pp,,,reaction is not purely in the cytoplasm
